-224;0;0;600;0
3547;0;1;0;0
3547,4;0;1;0;0
3547,6;0;2;0;0
3548,4;0;1;0;0
3548,7;0;1;0;0
3548,8;0;2;0;0
3548,9;0;2;0;0
3549;0;1;0;0
3549,3;0;2;0;0
3549,4;0;2;0;0
3549,6;0;1;0;0
3550;0;1;0;0
3550,3;0;1;0;0
3550,4;0;1;0;0
3550,8;0;1;0;0
3550,9;0;1;0;0
3551,3;0;1;0;0
3552,3;0;1;0;0
4046,4;0;1;0;0
4046,8;0;1;0;0
4047;0;1;0;0
4047,1;0;1;0;0
4047,2;0;1;0;0
4047,5;0;2;0;0
4047,6;0;2;0;0
4047,7;0;1;0;0
4047,8;0;1;0;0
4047,9;0;4;0;0
4048;0;2;0;0
4048,1;0;4;0;0
4048,2;0;5;0;0
4048,3;0;6;0;0
4048,4;0;3;0;0
4048,5;0;1;0;0
4048,6;0;5;0;0
4048,7;0;1;0;0
4048,8;0;2;0;0
4048,9;0;3;0;0
4049,1;0;1;0;0
4049,2;0;1;0;0
4049,3;0;1;0;0
4049,4;0;3;0;0
4049,5;0;9;0;0
4049,6;0;3;0;0
4049,8;0;4;0;0
4049,9;0;8;0;0
4050;0;3;0;0
4050,1;0;2;0;0
4050,2;0;1;0;0
4050,3;0;3;0;0
4050,4;0;1;0;0
4050,5;0;1;0;0
4050,6;0;3;0;0
4050,7;0;1;0;0
4051;0;2;0;0
4051,1;0;1;0;0
4051,4;0;1;0;0
4051,5;0;1;0;0
4052,2;0;2;0;0
4052,4;0;1;0;0
4052,5;0;1;0;0
4545,2;0;1;0;0
4546;0;1;0;0
4546,2;0;2;0;0
4546,6;0;2;0;0
4546,9;0;2;0;0
4547;0;5;0;0
4547,1;0;9;0;0
4547,2;0;4;0;0
4547,4;0;8;0;0
4547,5;0;8;0;0
4547,6;0;4;0;0
4547,7;0;8;0;0
4547,8;0;7;0;0
4547,9;0;8;0;0
4548;0;11;0;0
4548,1;0;10;0;0
4548,2;0;8;0;0
4548,3;0;13;0;0
4548,4;0;9;0;0
4548,5;0;7;0;0
4548,6;0;13;0;0
4548,7;0;19;0;0
4548,8;0;13;0;0
4548,9;0;7;0;0
4549;0;5;0;0
4549,1;0;6;0;0
4549,2;0;16;0;0
4549,3;0;14;0;0
4549,4;0;11;0;0
4549,5;0;16;0;0
4549,6;0;14;0;0
4549,7;0;12;0;0
4549,8;0;14;0;0
4549,9;0;6;0;0
4550;0;7;0;0
4550,1;0;8;0;0
4550,2;0;7;0;0
4550,3;0;8;0;0
4550,4;0;9;0;0
4550,5;0;5;0;0
4550,6;0;3;0;0
4550,7;0;4;0;0
4550,8;0;7;0;0
4550,9;0;6;0;0
4551;0;3;0;0
4551,1;0;3;0;0
4551,2;0;3;0;0
4551,3;0;2;0;0
4551,4;0;5;0;0
4551,5;0;3;0;0
4551,7;0;3;0;0
4551,8;0;1;0;0
4551,9;0;2;0;0
4552;0;3;0;0
4552,1;0;3;0;0
4552,2;0;1;0;0
4552,5;0;2;0;0
4552,7;0;1;0;0
4552,9;0;1;0;0
4553,2;0;1;0;0
5045,7;0;1;0;0
5046,1;0;1;0;0
5046,2;0;2;0;0
5046,3;0;1;0;0
5046,4;0;1;0;0
5046,5;0;3;0;0
5046,6;0;4;0;0
5046,7;0;4;0;0
5046,8;0;5;0;0
5046,9;0;8;0;0
5047;0;10;0;0
5047,1;0;10;0;0
