0;0;0;75;0
2694,067416;0;1;0;0
2696,167416;0;1;0;0
2696,767416;0;1;0;0
2804,526966;0;1;0;0
2807,626966;0;1;0;0
2917,386517;0;1;0;0
2918,686517;0;2;0;0
2919,186517;0;1;0;0
2919,986517;0;1;0;0
2920,386517;0;1;0;0
2921,186517;0;1;0;0
3030,346067;0;1;0;0
3030,846067;0;1;0;0
3031,146067;0;1;0;0
3031,646067;0;2;0;0
3031,846067;0;1;0;0
3031,946067;0;1;0;0
3032,246067;0;1;0;0
3142,505618;0;1;0;0
3142,605618;0;1;0;0
3142,805618;0;1;0;0
3143,005618;0;1;0;0
3143,205618;0;1;0;0
3143,305618;0;1;0;0
3143,905618;0;1;0;0
3144,005618;0;1;0;0
3144,305618;0;1;0;0
3144,505618;0;1;0;0
3145,205618;0;1;0;0
3145,305618;0;1;0;0
3145,405618;0;1;0;0
3145,605618;0;1;0;0
3145,905618;0;2;0;0
3146,005618;0;1;0;0
3254,865169;0;1;0;0
3254,965169;0;1;0;0
3255,265169;0;2;0;0
3255,365169;0;3;0;0
3255,865169;0;2;0;0
3255,965169;0;1;0;0
3256,065169;0;2;0;0
3256,365169;0;2;0;0
3256,465169;0;1;0;0
3256,565169;0;4;0;0
3256,665169;0;1;0;0
3256,765169;0;2;0;0
3256,865169;0;2;0;0
3256,965169;0;2;0;0
3257,065169;0;3;0;0
3257,265169;0;3;0;0
3257,365169;0;3;0;0
3257,465169;0;1;0;0
3257,565169;0;2;0;0
3257,665169;0;1;0;0
3257,765169;0;1;0;0
3257,965169;0;1;0;0
3258,065169;0;1;0;0
3258,165169;0;1;0;0
3258,765169;0;2;0;0
3258,865169;0;1;0;0
3260,365169;0;1;0;0
3367,024719;0;1;0;0
3367,224719;0;1;0;0
3367,324719;0;1;0;0
3367,424719;0;1;0;0
3367,624719;0;1;0;0
3367,724719;0;2;0;0
3367,824719;0;2;0;0
3367,924719;0;2;0;0
3368,024719;0;1;0;0
3368,124719;0;1;0;0
3368,224719;0;1;0;0
3368,424719;0;3;0;0
3368,524719;0;1;0;0
3368,624719;0;2;0;0
3368,724719;0;2;0;0
3368,924719;0;3;0;0
3369,024719;0;2;0;0
3369,124719;0;1;0;0
3369,224719;0;2;0;0
3369,324719;0;2;0;0
3369,524719;0;4;0;0
3369,624719;0;1;0;0
3369,824719;0;2;0;0
3369,924719;0;2;0;0
3370,024719;0;1;0;0
3370,124719;0;1;0;0
3370,324719;0;1;0;0
3370,424719;0;4;0;0
3370,524719;0;2;0;0
3370,624719;0;2;0;0
3370,824719;0;1;0;0
3371,324719;0;1;0;0
3371,624719;0;1;0;0
3372,024719;0;2;0;0
3478,28427;0;1;0;0
3479,38427;0;1;0;0
3479,48427;0;2;0;0
3479,58427;0;1;0;0
3479,68427;0;2;0;0
3479,88427;0;3;0;0
3480,08427;0;2;0;0
3480,18427;0;3;0;0
3480,28427;0;4;0;0
3480,38427;0;2;0;0
3480,48427;0;2;0;0
3480,58427;0;3;0;0
3480,68427;0;2;0;0
3480,78427;0;4;0;0
3480,88427;0;1;0;0
3480,98427;0;6;0;0
3481,08427;0;2;0;0
3481,18427;0;4;0;0
3481,28427;0;1;0;0
3481,38427;0;4;0;0
3481,48427;0;5;0;0
3481,58427;0;3;0;0
3481,68427;0;6;0;0
3481,78427;0;5;0;0
3481,88427;0;3;0;0
3481,98427;0;3;0;0
3482,08427;0;2;0;0
3482,18427;0;4;0;0
3482,28427;0;2;0;0
3482,38427;0;6;0;0
3482,48427;0;1;0;0
3482,58427;0;1;0;0
3482,68427;0;3;0;0
3482,78427;0;2;0;0
3482,88427;0;4;0;0
3482,98427;0;1;0;0
3483,08427;0;4;0;0
3483,18427;0;1;0;0
3483,28427;0;2;0;0
3483,38427;0;1;0;0
3483,48427;0;1;0;0
3483,58427;0;2;0;0
3483,68427;0;1;0;0
3483,78427;0;1;0;0
3483,88427;0;1;0;0
3483,98427;0;1;0;0
3484,98427;0;1;0;0
3485,18427;0;1;0;0
3487,48427;0;1;0;0
3591,44382;0;1;0;0
3591,54382;0;1;0;0
3591,64382;0;1;0;0
3591,74382;0;3;0;0
3592,04382;0;5;0;0
3592,14382;0;1;0;0
3592,24382;0;3;0;0
3592,34382;0;1;0;0
3592,44382;0;4;0;0
3592,54382;0;4;0;0
3592,64382;0;5;0;0
3592,74382;0;2;0;0
3592,84382;0;6;0;0
3592,94382;0;4;0;0
3593,04382;0;6;0;0
3593,14382;0;5;0;0
3593,24382;0;6;0;0
3593,34382;0;6;0;0
3593,44382;0;9;0;0
3593,54382;0;9;0;0
3593,64382;0;7;0;0
3593,74382;0;9;0;0
3593,84382;0;8;0;0
3593,94382;0;10;0;0
3594,04382;0;6;0;0
3594,14382;0;7;0;0
3594,24382;0;4;0;0
3594,34382;0;6;0;0
3594,44382;0;9;0;0
3594,54382;0;3;0;0
3594,64382;0;8;0;0
3594,74382;0;3;0;0
3594,84382;0;4;0;0
3594,94382;0;3;0;0
3595,04382;0;4;0;0
3595,14382;0;2;0;0
3595,24382;0;4;0;0
3595,34382;0;4;0;0
3595,44382;0;3;0;0
3595,54382;0;4;0;0
3595,64382;0;3;0;0
3595,74382;0;3;0;0
3596,04382;0;3;0;0
3596,24382;0;2;0;0
3596,34382;0;1;0;0
3596,54382;0;1;0;0
3596,64382;0;1;0;0
3596,74382;0;1;0;0
3596,94382;0;1;0;0
3597,04382;0;1;0;0
3597,44382;0;1;0;0
3597,64382;0;1;0;0
3703,303371;0;1;0;0
3703,503371;0;1;0;0
3703,603371;0;1;0;0
3703,703371;0;2;0;0
3703,903371;0;4;0;0
3704,003371;0;2;0;0
3704,103371;0;1;0;0
3704,203371;0;1;0;0
3704,303371;0;4;0;0
3704,403371;0;3;0;0
3704,503371;0;3;0;0
3704,603371;0;3;0;0
3704,703371;0;3;0;0
3704,803371;0;5;0;0
3704,903371;0;5;0;0
3705,003371;0;3;0;0
3705,103371;0;5;0;0
3705,203371;0;5;0;0
3705,303371;0;7;0;0
3705,403371;0;6;0;0
3705,503371;0;12;0;0
3705,603371;0;7;0;0
3705,703371;0;7;0;0
3705,803371;0;8;0;0
3705,903371;0;11;0;0
3706,003371;0;6;0;0
3706,103371;0;13;0;0
3706,203371;0;9;0;0
3706,303371;0;15;0;0
3706,403371;0;16;0;0
3706,503371;0;7;0;0
