0;0;0;600;0
3120,928571;0;1;0;0
3476,971429;0;1;0;0
3478,171429;0;1;0;0
3832,014286;0;1;0;0
3832,814286;0;1;0;0
3833,214286;0;1;0;0
3834,214286;0;1;0;0
3834,614286;0;1;0;0
3835,314286;0;1;0;0
3836,714286;0;1;0;0
3837,914286;0;1;0;0
4189,857143;0;1;0;0
4190,957143;0;1;0;0
4191,157143;0;2;0;0
4191,257143;0;3;0;0
4191,457143;0;1;0;0
4191,657143;0;1;0;0
4191,857143;0;1;0;0
4191,957143;0;3;0;0
4192,657143;0;1;0;0
4192,757143;0;1;0;0
4192,857143;0;1;0;0
4193,057143;0;1;0;0
4193,257143;0;1;0;0
4193,557143;0;1;0;0
4546,5;0;1;0;0
4546,6;0;1;0;0
4547;0;1;0;0
4547,1;0;1;0;0
4547,4;0;1;0;0
4547,6;0;2;0;0
4547,7;0;1;0;0
4547,9;0;1;0;0
4548;0;2;0;0
4548,2;0;1;0;0
4548,3;0;4;0;0
4548,4;0;2;0;0
4548,5;0;1;0;0
4548,7;0;1;0;0
4548,9;0;2;0;0
4549;0;1;0;0
4549,1;0;1;0;0
4549,2;0;2;0;0
4549,3;0;2;0;0
4549,4;0;1;0;0
4549,5;0;1;0;0
4549,7;0;3;0;0
4549,9;0;2;0;0
4550;0;2;0;0
4550,1;0;1;0;0
4550,2;0;2;0;0
4550,3;0;2;0;0
4550,5;0;1;0;0
4550,6;0;1;0;0
4550,8;0;1;0;0
4550,9;0;2;0;0
4551,2;0;2;0;0
4551,8;0;1;0;0
4552,2;0;1;0;0
4874,6;2;0;0;0
4874,7;1;0;0;0
4903,042857;0;1;0;0
4903,542857;0;1;0;0
4903,642857;0;1;0;0
4903,842857;0;2;0;0
4903,942857;0;2;0;0
4904,142857;0;1;0;0
4904,242857;0;1;0;0
4904,642857;0;1;0;0
4904,742857;0;1;0;0
4904,842857;0;4;0;0
4904,942857;0;1;0;0
4905,042857;0;1;0;0
4905,142857;0;2;0;0
4905,242857;0;5;0;0
4905,342857;0;3;0;0
4905,442857;0;3;0;0
4905,542857;0;3;0;0
4905,642857;0;2;0;0
4905,742857;0;4;0;0
4905,842857;0;4;0;0
4905,942857;0;2;0;0
4906,042857;0;3;0;0
4906,142857;0;2;0;0
4906,242857;0;2;0;0
4906,342857;0;3;0;0
4906,442857;0;4;0;0
4906,542857;0;3;0;0
4906,642857;0;2;0;0
4906,742857;0;2;0;0
4906,842857;0;1;0;0
4906,942857;0;2;0;0
4907,042857;0;2;0;0
4907,142857;0;5;0;0
4907,242857;0;1;0;0
4907,342857;0;2;0;0
4907,442857;0;1;0;0
4907,642857;0;3;0;0
4907,742857;0;1;0;0
4907,842857;0;4;0;0
4908,042857;0;1;0;0
4908,142857;0;1;0;0
4908,542857;0;1;0;0
4908,742857;0;1;0;0
4908,842857;0;1;0;0
4909,242857;0;1;0;0
4910,242857;0;1;0;0
5231,742857;1;0;0;0
5231,942857;2;0;0;0
5260,285714;0;2;0;0
5260,585714;0;2;0;0
5260,885714;0;2;0;0
5260,985714;0;1;0;0
5261,085714;0;1;0;0
5261,185714;0;2;0;0
5261,285714;0;3;0;0
5261,385714;0;2;0;0
5261,485714;0;4;0;0
5261,585714;0;1;0;0
5261,685714;0;3;0;0
5261,785714;0;6;0;0
5261,885714;0;3;0;0
5261,985714;0;6;0;0
5262,085714;0;7;0;0
5262,185714;0;4;0;0
5262,285714;0;9;0;0
5262,385714;0;7;0;0
5262,485714;0;5;0;0
5262,585714;0;5;0;0
5262,685714;0;6;0;0
5262,785714;0;14;0;0
5262,885714;0;11;0;0
5262,985714;0;12;0;0
5263,085714;0;11;0;0
5263,185714;0;9;0;0
5263,285714;0;8;0;0
5263,385714;0;12;0;0
5263,485714;0;12;0;0
5263,585714;0;8;0;0
5263,685714;0;9;0;0
5263,785714;0;10;0;0
5263,885714;0;7;0;0
5263,985714;0;7;0;0
5264,085714;0;8;0;0
5264,185714;0;9;0;0
5264,285714;0;7;0;0
5264,385714;0;11;0;0
5264,485714;0;10;0;0
5264,585714;0;5;0;0
5264,685714;0;7;0;0
5264,785714;0;1;0;0
5264,885714;0;3;0;0
5264,985714;0;5;0;0
5265,085714;0;4;0;0
5265,185714;0;5;0;0
5265,285714;0;5;0;0
5265,385714;0;4;0;0
5265,485714;0;2;0;0
5265,585714;0;4;0;0
5265,685714;0;3;0;0
5265,785714;0;3;0;0
5265,885714;0;2;0;0
5265,985714;0;2;0;0
5266,085714;0;1;0;0
5266,185714;0;4;0;0
5275,085714;0;1;0;0
5588,585714;1;0;0;0
5590,285714;1;0;0;0
5590,485714;1;0;0;0
5590,685714;1;0;0;0
5591,785714;1;0;0;0
5617,228571;0;1;0;0
5617,428571;0;1;0;0
5617,528571;0;1;0;0
5617,828571;0;1;0;0
5617,928571;0;1;0;0
5618,028571;0;2;0;0
5618,128571;0;3;0;0
5618,228571;0;4;0;0
5618,328571;0;3;0;0
5618,428571;0;6;0;0
5618,528571;0;4;0;0
5618,628571;0;4;0;0
5618,728571;0;2;0;0
5618,828571;0;2;0;0
5618,928571;0;4;0;0
5619,028571;0;11;0;0
5619,128571;0;11;0;0
5619,228571;0;12;0;0
5619,328571;0;16;0;0
5619,428571;0;7;0;0
5619,528571;0;18;0;0
5619,628571;0;15;0;0
5619,728571;0;14;0;0
5619,828571;0;13;0;0
5619,928571;0;18;0;0
5620,028571;0;21;0;0
5620,128571;0;12;0;0
5620,228571;0;16;0;0
5620,328571;0;17;0;0
5620,428571;0;14;0;0
5620,528571;0;12;0;0
5620,628571;0;13;0;0
5620,728571;0;16;0;0
5620,828571;0;24;0;0
5620,928571;0;15;0;0
5621,028571;0;18;0;0
5621,128571;0;16;0;0
5621,228571;0;15;0;0
5621,328571;0;18;0;0
5621,428571;0;13;0;0
5621,528571;0;7;0;0
5621,628571;0;5;0;0
5621,728571;0;11;0;0
5621,828571;0;9;0;0
5621,928571;0;9;0;0
5622,028571;0;6;0;0
5622,128571;0;9;0;0
5622,228571;0;9;0;0
5622,328571;0;4;0;0
5622,428571;0;10;0;0
5622,528571;0;1;0;0
5622,628571;0;5;0;0
5622,728571;0;11;0;0
5622,828571;0;1;0;0
5622,928571;0;3;0;0
5623,028571;0;3;0;0
5623,128571;0;4;0;0
5623,428571;0;2;0;0
5623,528571;0;3;0;0
5623,628571;0;1;0;0
5623,728571;0;1;0;0
5623,828571;0;1;0;0
5623,928571;0;1;0;0
5624,228571;0;1;0;0
5624,428571;0;1;0;0
5625,028571;0;1;0;0
5625,128571;0;1;0;0
5625,228571;0;1;0;0
5627,928571;0;1;0;0
5944,828571;1;0;0;0
5945,028571;1;0;0;0
5946,128571;1;0;0;0
5946,428571;2;0;0;0
5946,528571;2;0;0;0
5946,628571;3;0;0;0
5946,828571;1;0;0;0
5947,028571;1;0;0;0
5947,228571;1;0;0;0
5947,328571;1;0;0;0
5948,128571;1;0;0;0
5948,528571;1;0;0;0
5948,628571;1;0;0;0
5948,928571;2;0;0;0
5949,028571;4;0;0;0
5949,128571;2;0;0;0
5949,628571;2;0;0;0
5949,728571;2;0;0;0
5949,828571;2;0;0;0
5950,228571;2;0;0;0
5974,071429;0;1;0;0
5974,571429;0;1;0;0
5974,671429;0;1;0;0
5974,971429;0;3;0;0
5975,071429;0;4;0;0
5975,171429;0;4;0;0
5975,271429;0;11;0;0
5975,371429;0;3;0;0
5975,471429;0;7;0;0
5975,571429;0;12;0;0
5975,671429;0;13;0;0
5975,771429;0;11;0;0
5975,871429;0;18;0;0
5975,971429;0;25;0;0
5976,071429;0;22;0;0
5976,171429;0;19;0;0
5976,271429;0;25;0;0
5976,371429;0;23;0;0
5976,471429;0;25;0;0
5976,571429;0;29;0;0
5976,671429;0;36;0;0
5976,771429;0;29;0;0
5976,871429;0;52;0;0
5976,971429;0;38;0;0
5977,071429;0;45;0;0
5977,171429;0;41;0;0
5977,271429;0;34;0;0
5977,371429;0;54;0;0
5977,471429;0;46;0;0
5977,571429;0;40;0;0
5977,671429;0;32;0;0
5977,771429;0;42;0;0
5977,871429;0;51;0;0
5977,971429;0;42;0;0
5978,071429;0;37;0;0
5978,171429;0;41;0;0
5978,271429;0;36;0;0
5978,371429;0;40;0;0
5978,471429;0;36;0;0
5978,571429;0;33;0;0
5978,671429;0;35;0;0
5978,771429;0;28;0;0
5978,871429;0;27;0;0
5978,971429;0;21;0;0
5979,071429;0;26;0;0
5979,171429;0;19;0;0
5979,271429;0;19;0;0
5979,371429;0;32;0;0
5979,471429;0;19;0;0
5979,571429;0;22;0;0
5979,671429;0;17;0;0
5979,771429;0;16;0;0
5979,871429;0;11;0;0
5979,971429;0;4;0;0
5980,071429;0;8;0;0
5980,171429;0;9;0;0
5980,271429;0;3;0;0
5980,371429;0;6;0;0
5980,471429;0;2;0;0
5980,571429;0;3;0;0
5980,671429;0;5;0;0
5980,771429;0;3;0;0
5980,871429;0;4;0;0
5980,971429;0;3;0;0
5981,071429;0;1;0;0
5981,271429;0;1;0;0
5981,371429;0;3;0;0
5981,471429;0;1;0;0
5981,671429;0;2;0;0
5981,871429;0;1;0;0
5982,071429;0;1;0;0
5982,171429;0;1;0;0
5982,271429;0;1;0;0
5982,371429;0;2;0;0
5982,471429;0;1;0;0
5982,571429;0;1;0;0
5983,171429;0;1;0;0
5984,671429;0;1;0;0
6301,771429;1;0;0;0
