2430,055932;1
2599,047458;1
2767,438983;1
2769,738983;1
2936,630508;1
2937,630508;1
2938,530508;1
2939,130508;1
2941,130508;1
3107,022034;1
3107,622034;1
3108,222034;1
3108,322034;1
3108,422034;1
3108,522034;1
3108,622034;2
3108,822034;1
3108,922034;1
3109,122034;1
3109,422034;2
3110,022034;1
3275,213559;1
3275,913559;1
3276,013559;1
3276,213559;1
3276,313559;1
3276,913559;1
3277,113559;1
3277,213559;2
3277,313559;1
3277,413559;4
3277,513559;1
3277,613559;2
3277,713559;2
3277,813559;2
3277,913559;3
3278,013559;5
3278,113559;2
3278,213559;3
3278,313559;1
3278,613559;2
3278,713559;4
3279,113559;1
3279,213559;1
3279,613559;1
3279,713559;1
3281,413559;1
3444,705085;1
3444,805085;1
3444,905085;1
3445,005085;1
3445,105085;1
3445,205085;1
3445,505085;3
3445,605085;1
3445,705085;3
3445,805085;4
3445,905085;3
3446,005085;2
3446,105085;8
3446,205085;6
3446,305085;4
3446,405085;3
3446,505085;3
3446,605085;7
3446,705085;6
3446,805085;4
3446,905085;4
3447,005085;8
3447,105085;5
3447,205085;3
3447,305085;1
3447,405085;9
3447,505085;4
3447,605085;3
3447,705085;1
3447,805085;4
3447,905085;2
3448,005085;3
3448,105085;5
3448,205085;2
3448,305085;3
3448,405085;3
3448,505085;3
3448,705085;1
3448,805085;3
3449,005085;5
3449,105085;2
3449,305085;2
3449,405085;1
3449,605085;2
3449,705085;2
3449,905085;1
3450,505085;1
3450,805085;2
3450,905085;1
3613,79661;1
3614,19661;1
3614,29661;1
3614,39661;1
3614,59661;2
3614,89661;3
3614,99661;1
3615,19661;2
3615,29661;7
3615,39661;4
3615,49661;4
3615,59661;11
3615,69661;8
3615,79661;6
3615,89661;4
3615,99661;8
3616,09661;8
3616,19661;8
3616,29661;10
3616,39661;8
3616,49661;5
3616,59661;8
3616,69661;7
3616,79661;10
3616,89661;6
3616,99661;14
3617,09661;7
3617,19661;7
3617,29661;10
3617,39661;10
3617,49661;9
3617,59661;7
3617,69661;3
3617,79661;8
3617,89661;2
3617,99661;1
3618,09661;4
3618,19661;5
3618,29661;1
3618,39661;5
3618,49661;4
3618,59661;4
3618,69661;3
3618,79661;3
3618,89661;2
3619,09661;4
3619,19661;1
3619,29661;4
3619,39661;1
3619,69661;1
3621,29661;1
3782,788136;1
3783,488136;1
3783,888136;3
3783,988136;2
3784,088136;3
3784,188136;4
3784,288136;4
3784,388136;6
3784,488136;11
3784,588136;7
3784,688136;9
3784,788136;9
3784,888136;16
3784,988136;6
3785,088136;9
3785,188136;11
3785,288136;12
3785,388136;18
3785,488136;22
3785,588136;11
3785,688136;14
3785,788136;22
3785,888136;23
3785,988136;14
3786,088136;20
3786,188136;19
3786,288136;12
3786,388136;19
3786,488136;14
3786,588136;16
3786,688136;13
3786,788136;11
3786,888136;8
3786,988136;18
3787,088136;12
3787,188136;8
3787,288136;5
3787,388136;14
3787,488136;15
3787,588136;8
3787,688136;7
3787,788136;10
3787,888136;3
3787,988136;4
3788,088136;4
3788,188136;5
3788,288136;5
3788,388136;1
3788,488136;3
3788,588136;3
3788,688136;4
3788,788136;3
3788,888136;4
3788,988136;1
3789,088136;3
3789,688136;1
3789,988136;1
3790,288136;1
3790,888136;1
3952,779661;1
3952,879661;1
3952,979661;2
3953,179661;3
3953,279661;2
3953,379661;1
3953,479661;2
3953,579661;7
3953,679661;4
3953,779661;6
3953,879661;8
3953,979661;8
3954,079661;9
3954,179661;10
3954,279661;13
3954,379661;9
3954,479661;9
3954,579661;14
3954,679661;23
3954,779661;19
3954,879661;22
3954,979661;18
3955,079661;25
3955,179661;30
3955,279661;17
3955,379661;15
3955,479661;27
3955,579661;25
3955,679661;34
3955,779661;27
3955,879661;20
3955,979661;27
3956,079661;26
3956,179661;24
3956,279661;22
3956,379661;21
3956,479661;23
3956,579661;27
3956,679661;28
3956,779661;18
3956,879661;25
3956,979661;19
3957,079661;13
