2729,642857;1
2730,942857;1
2731,342857;1
2732,242857;1
3086,685714;1
3087,385714;1
3087,585714;1
3087,785714;1
3087,885714;1
3443,628571;1
3444,028571;3
3444,128571;1
3444,528571;2
3444,628571;2
3444,728571;1
3444,828571;1
3444,928571;2
3445,028571;4
3445,128571;3
3445,228571;1
3445,328571;1
3445,428571;1
3445,528571;1
3445,628571;2
3445,728571;1
3445,828571;1
3446,028571;1
3446,128571;3
3450,228571;1
3800,771429;2
3800,971429;1
3801,171429;2
3801,271429;1
3801,371429;2
3801,471429;6
3801,571429;4
3801,671429;8
3801,771429;8
3801,871429;9
3801,971429;8
3802,071429;3
3802,171429;8
3802,271429;6
3802,371429;8
3802,471429;8
3802,571429;3
3802,671429;4
3802,771429;6
3802,871429;7
3802,971429;5
3803,071429;7
3803,171429;2
3803,271429;4
3803,371429;2
3803,471429;2
3803,571429;2
3803,671429;1
3803,771429;2
3804,071429;1
4157,914286;1
4158,114286;2
4158,214286;3
4158,314286;6
4158,414286;9
4158,514286;9
4158,614286;7
4158,714286;11
4158,814286;7
4158,914286;10
4159,014286;18
4159,114286;7
4159,214286;20
4159,314286;24
4159,414286;14
4159,514286;21
4159,614286;20
4159,714286;18
4159,814286;11
4159,914286;16
4160,014286;15
4160,114286;6
4160,214286;8
4160,314286;3
4160,414286;11
4160,514286;12
4160,614286;6
4160,714286;5
4160,814286;3
4160,914286;5
4161,014286;1
4161,114286;1
4161,214286;3
4161,414286;1
4161,614286;2
4161,714286;2
4161,914286;1
4162,114286;1
4162,314286;1
4162,814286;2
4163,614286;1
4166,814286;1
4167,514286;1
4167,814286;1
4167,914286;1
4514,857143;2
4514,957143;1
4515,157143;3
4515,257143;6
4515,357143;6
4515,457143;8
4515,557143;17
4515,657143;12
4515,757143;18
4515,857143;20
4515,957143;25
4516,057143;27
4516,157143;24
4516,257143;25
4516,357143;37
4516,457143;39
4516,557143;43
4516,657143;30
4516,757143;32
4516,857143;36
4516,957143;30
4517,057143;43
4517,157143;26
4517,257143;36
4517,357143;26
4517,457143;21
4517,557143;22
4517,657143;27
4517,757143;24
4517,857143;11
4517,957143;14
4518,057143;13
4518,157143;9
4518,257143;11
4518,357143;12
4518,457143;5
4518,557143;7
4518,657143;2
4518,757143;2
4518,857143;4
4518,957143;1
4519,057143;1
4519,157143;1
4519,257143;2
4519,357143;2
4519,457143;1
4519,657143;1
4519,757143;2
4520,057143;1
4520,357143;1
4520,857143;1
4521,057143;1
4521,557143;1
4521,957143;1
4522,057143;1
4522,957143;1
4526,157143;1
4872,1;5
4872,2;5
4872,3;11
4872,4;20
4872,5;27
4872,6;33
4872,7;35
4872,8;54
4872,9;66
4873;71
4873,1;81
4873,2;104
4873,3;108
4873,4;109
4873,5;106
4873,6;106
4873,7;100
4873,8;120
4873,9;101
4874;113
4874,1;113
4874,2;96
4874,3;95
4874,4;77
4874,5;88
4874,6;60
4874,7;61
4874,8;59
4874,9;49
4875;43
4875,1;47
4875,2;35
4875,3;25
4875,4;29
4875,5;22
4875,6;16
4875,7;12
4875,8;8
4875,9;6
4876;9
4876,1;3
4876,2;4
4876,3;5
4876,4;4
4876,5;5
4876,6;3
4876,7;1
4876,8;1
4877;2
4877,2;1
4877,5;1
4877,6;1
4877,8;1
4877,9;3
4878;1
4878,4;1
4878,5;2
4878,6;1
4879;1
4879,1;1
4879,2;1
4879,5;1
4879,7;1
4879,9;1
4880;3
4880,6;1
4881;1
4881,1;1
4881,4;1
4881,5;4
4881,8;1
4881,9;2
4882;1
4882,3;1
4882,8;1
4882,9;1
4883;1
4883,4;1
5229,242857;7
5229,342857;4
5229,442857;14
5229,542857;15
5229,642857;35
5229,742857;38
5229,842857;66
5229,942857;58
5230,042857;100
5230,142857;92
5230,242857;112
5230,342857;137
5230,442857;115
5230,542857;123
5230,642857;173
5230,742857;157
5230,842857;174
5230,942857;161
5231,042857;143
5231,142857;163
5231,242857;158
5231,342857;124
5231,442857;123
5231,542857;122
5231,642857;123
5231,742857;89
5231,842857;99
5231,942857;79
5232,042857;70
5232,142857;73
5232,242857;42
5232,342857;47
5232,442857;42
5232,542857;37
5232,642857;25
5232,742857;21
5232,842857;22
5232,942857;20
5233,042857;15
5233,142857;12
5233,242857;6
5233,342857;4
5233,442857;8
5233,542857;5
5233,642857;7
5233,742857;4
5233,842857;2
5233,942857;2
5234,042857;2
5234,142857;2
5234,242857;4
5234,342857;3
5234,442857;1
5234,542857;1
5234,642857;2
5234,742857;1
5234,942857;1
5235,042857;1
5235,142857;1
5235,642857;2
5235,742857;1
5235,942857;1
5236,142857;1
5236,442857;1
5236,542857;1
5236,742857;1
